Provincia,CodMun,Municipio,Extensión superficial (Km2). 2019,Perímetro (m). 2019,Altitud sobre el nivel del mar (m). 2019,Coordenadas del núcleo principal (grados). 2022,Número de núcleos que componen el municipio. 2021,Distancia a la capital (Km). 2019,Población total. 2021,Población. Hombres. 2021,Población. Mujeres. 2021,Población en núcleos. 2021,Población en diseminados. 2021,Edad media. 2021,Porcentaje de población menor de 20 años. 2021,Porcentaje de población mayor de 65 años. 2021,Variación relativa de la población en diez años (%). 2011-2021,Número de extranjeros. 2021,Principal procedencia de los extranjeros residentes. 2021,Porcentaje que representa respecto total de extranjeros. 2021,Emigraciones. 2021,Inmigraciones. 2021,Nacimientos. 2021,Defunciones. 2021,Matrimonios. 2021,Centros de Infantil. Curso 2020-2021,Centros de Primaria. Curso 2020-2021,Centros de Enseñanza Secundaria Obligatoria. Curso 2020-2021,Centros  de Bachillerato. Curso 2020-2021,Centros  C.F. de Grado Medio. Curso 2020-2021,Centros  C.F. de Grado Superior. Curso 2020-2021,Centros de educación de adultos. Curso 2020-2021,Bibliotecas públicas. 2020,Centros de salud. 2021,Consultorios. 2021,Viviendas familiares principales. 2011,Transacciones inmobiliarias. Vivienda nueva. 2021,Transacciones inmobiliarias. Vivienda segunda mano. 2021,Número de pantallas de cine. 2021,Elecciones Generales. Censo electoral. 2019,Elecciones Generales. Abstenciones. 2019,Elecciones Generales. Fuerza política 1. 2019,Elecciones Generales. Fuerza política 2. 2019,Elecciones Generales. Fuerza política 3. 2019,Elecciones Generales. Fuerza política 4. 2019,Elecciones Generales. Fuerza política 5. 2019,Elecciones al Parlamento. Censo electoral. 2022,Elecciones al Parlamento. Abstenciones. 2022,Elecciones al Parlamento. Fuerza política 1. 2022,Elecciones al Parlamento. Fuerza política 2. 2022,Elecciones al Parlamento. Fuerza política 3. 2022,Elecciones al Parlamento. Fuerza política 4. 2022,Elecciones al Parlamento. Fuerza política 5. 2022,Elecciones Locales. Censo electoral. 2019,Elecciones Locales. Abstenciones. 2019,Elecciones Locales. Fuerza política 1. 2019,Elecciones Locales. Fuerza política 2. 2019,Elecciones Locales. Fuerza política 3. 2019,Elecciones Locales. Fuerza política 4. 2019,Elecciones Locales. Fuerza política 5. 2019,Alcaldía. 2019,Superficie dedicada a cultivos herbáceos (ha). 2020,Principal cultivo herbáceo de regadío. 2020,Principal cultivo herbáceo de regadío (ha). 2020,Principal cultivo herbáceo de secano. 2020,Principal cultivo herbáceo de secano (ha). 2020,Superficie dedicada a cultivos leñosos (ha). 2020,Principal cultivo leñoso de regadío. 2020,Principal cultivo leñoso de regadío (ha). 2020,Principal cultivo leñoso de secano. 2020,Principal cultivo leñoso de secano (ha). 2020,Sin asalariados. 2021,Hasta 5 asalariados. 2021,Entre 6 y 19 asalariados. 2021,De 20 y más asalariados. 2021,Total establecimientos. 2021,Actividad 1. 2021,Actividad 2. 2021,Actividad 3. 2021,Actividad 4. 2021,Actividad 5. 2021,Vehículos turismos. 2021,Autorizaciones de transporte: taxis. 2017,Autorizaciones de transporte: mercancías. 2017,Autorizaciones de transporte: viajeros. 2017,Vehículos matriculados. 2021,Vehículos turismos matriculados. 2021,Oficinas de entidades de crédito. 2021,Consumo de energía eléctrica (MWh) (Endesa). 2020,Consumo de energía eléctrica residencial (MWh) (Endesa). 2020,Hoteles. 2020,Hostales y pensiones. 2020,Plazas en hoteles. 2020,Plazas en hostales y pensiones. 2020,Paro registrado. Mujeres. 2021,Paro registrado. Hombres. 2021,Paro registrado. Extranjeros. 2021,Tasa municipal de desempleo. 2021,Contratos registrados. Mujeres. 2021,Contratos registrados. Hombres. 2021,Contratos registrados. Indefinidos. 2021,Contratos registrados. Temporales. 2021,Contratos registrados. Extranjeros. 2021,Trabajadores eventuales agrarios subsidiados. Mujeres. 2021,Trabajadores eventuales agrarios subsidiados. Hombres. 2021,Presupuesto liquidado de ingresos (euros). 2020,Presupuesto liquidado de gastos (euros). 2020,Ingresos por habitante (euros). 2020,Gastos por habitante (euros). 2020,Número de declaraciones. 2020,Renta neta media declarada (euros). 2020,IBI de naturaleza urbana. Número de recibos. 2020,IBI de naturaleza rústica. Número titulares catastrales. 2020,Número de parcelas catastrales: Solares. 2020,Número de parcelas catastrales: Parcelas edificadas. 2020,Situaciones de alta en actividades empresariales. 2019,Situaciones de alta en actividades profesionales. 2019,Situaciones de alta en actividades artísticas. 2019,Bienes muebles. 2021,Bienes inmuebles. 2021,Bienes inmateriales. 2021,Url. 2021
Granada,18176,Soportújar,14.15,25374.61,927,"36.928, -3.406",1,60.1,259,134,125,237,22,53.2,7.3,31.7,-7.5,18,Reino Unido,38.9,12,21,0,2,0,0,0,0,0,0,0,0,0,0,1,121,0,8,0,242,78,PSOE : 113,PODEMOS-IU : 21,PP : 12,VOX : 8,C's : 4,236,105,PSOE-A : 87,PP : 26,PorA : 8,VOX : 4,ADELANTE ANDALUCÍA-ANDALUCISTAS : 1,243,60,PSOE-A : 177,PP : 2,-,-,-,PARTIDO SOCIALISTA OBRERO ESPAÑOL,16,Maíz forrajero,3,-,0,33,Olivar aceituna de aceite,3,Almendro,8,12,5,1,0,18,Sección F. Construcción: 5,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas: 4,"Sección M. Actividades profesionales, científicas y técnicas: 2","Sección A. Agricultura, ganadería, silvicultura y pesca: 1",Sección I. Hostelería: 1,125,0,0,0,1,1,0,368,259,0,0,0,0,9,7,0,15.4,25,38,6,57,7,0,0,379715.8,469582.3,1467.4,225.5,75,12055,239,321,19,206,17,2,0,0,1,0,https://guiadigital.iaph.es/municipio/2817/soportujar
Granada,18177,Sorvilán,34.3,30492.19,758,"36.794, -3.267",4,77.5,524,290,234,509,15,48.6,10.7,26.3,-11.5,121,Marruecos,62,22,40,4,11,1,0,0,0,0,0,0,2,0,0,3,262,0,26,0,375,140,PSOE : 91,PP : 75,VOX : 37,PODEMOS-IU : 12,C's : 7,382,164,PP : 102,PSOE-A : 79,VOX : 19,PorA : 6,Cs : 5,384,105,PSOE-A : 185,PP : 83,-,-,-,PARTIDO SOCIALISTA OBRERO ESPAÑOL,41,Tomate,18,-,0,1014,Viñedo de uva para vino,11,Almendro,726,44,18,3,1,66,"Sección A. Agricultura, ganadería, silvicultura y pesca: 46",Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas: 4,Sección I. Hostelería: 4,Sección F. Construcción: 3,Sección Q. Actividades sanitarias y de servicios sociales: 3,292,1,0,1,10,6,0,1193,429,0,0,0,0,19,15,12,18.9,76,103,6,173,54,4,9,0,0,0,0,217,9694,1163,1179,121,704,28,0,0,0,7,0,https://guiadigital.iaph.es/municipio/2818/sorvilan
Granada,18178,Torre-Cardela,15.18,22840.42,1215,"37.504, -3.356",1,51.5,715,384,331,715,0,51.8,11.3,30.8,-23.7,5,se,-,26,30,2,12,1,1,1,1,0,0,0,0,0,0,1,361,1,9,0,664,190,PSOE : 206,PP : 139,VOX : 65,PODEMOS-IU : 34,C's : 15,664,232,PP : 191,PSOE-A : 146,VOX : 43,Cs : 17,PorA : 13,677,94,PP : 231,PSOE-A : 190,C's : 141,-,-,PARTIDO POPULAR,599,Trigo,23,Cebada,268,488,Olivar aceituna de aceite,83,Olivar aceituna de aceite,278,28,16,6,1,51,"Sección A. Agricultura, ganadería, silvicultura y pesca: 18",Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas: 9,Sección H. Transporte y almacenamiento: 5,Sección P. Educación: 4,Sección F. Construcción: 3,518,0,18,0,14,12,1,1830,1169,0,0,0,0,16,20,1,21.7,173,246,12,407,27,29,21,919718.5,803131.6,933.9,303.8,313,7954,834,399,85,722,67,5,0,0,2,2,https://guiadigital.iaph.es/municipio/2820/torre-cardela
Granada,18916,Torrenueva Costa,6.47,11320.91,1,"36.702, -3.486",1,66.3,2892,1491,1401,2805,87,42.5,19,17.1,10.6,600,Rumanía,48.3,229,353,22,20,10,2,1,1,0,0,0,0,1,0,0,-,6,145,0,1815,722,PSOE : 422,VOX : 238,PP : 197,PODEMOS-IU : 126,C's : 72,1970,1029,PP : 356,PSOE-A : 256,VOX : 196,PorA : 59,ADELANTE ANDALUCÍA-ANDALUCISTAS : 30,1841,531,GRITO : 680,PSOE-A : 298,PMAS : 151,PP : 137,IU : 21,GRUPO INDEPENDIENTE POR LA AUTONOMIA MUNICIPAL DE TORRENUEVA,0,-,0,-,0,0,-,0,-,0,67,37,2,2,108,"Sección A. Agricultura, ganadería, silvicultura y pesca: 34",Sección I. Hostelería: 19,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas: 14,Sección F. Construcción: 6,Sección N. Actividades administrativas y servicios auxiliares: 5,-,-,-,-,-,-,0,0,0,0,0,0,0,136,97,50,18.8,81,83,6,158,34,9,2,2473509.7,2502175,0,0,1149,12287,-,-,103,793,78,10,0,-,-,-,-
Granada,18179,Torvizcón,51.36,42368.86,667,"36.878, -3.299",1,67,634,339,295,488,146,50.2,12.9,29.7,-16,88,Reino Unido,65.9,29,52,2,17,0,1,1,1,0,0,0,2,0,0,1,349,0,9,0,493,178,PSOE : 131,PP : 77,VOX : 63,PODEMOS-IU : 18,C's : 12,478,201,PP : 117,PSOE-A : 94,VOX : 45,Cs : 2,PorA : 2,540,115,PSOE-A : 285,PP : 136,-,-,-,PARTIDO SOCIALISTA OBRERO ESPAÑOL,17,Tomate,6,Cebada,2,2118,Olivar aceituna de aceite,30,Almendro,1342,41,16,3,0,60,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; reparación de vehículos de motor y motocicletas: 16,"Sección A. Agricultura, ganadería, silvicultura y pesca: 15",Sección C. Industria manufacturera: 6,Sección P. Educación: 5,Sección I. Hostelería: 4,397,0,5,0,7,5,1,1047,640,*,*,*,*,26,21,3,26.8,109,93,0,202,11,22,12,843541.4,667515.8,940.2,321,281,6282,808,1082,18,757,50,7,0,0,6,2,https://guiadigital.iaph.es/municipio/2821/torvizcon
Granada,18180,Trevélez,90.89,42179.81,1543,"37.002, -3.268",1,78.6,721,380,341,711,10,47,13.6,21.8,-12.4,23,Marruecos,43.5,17,21,0,12,2,1,1,1,0,0,0,3,0,0,1,321,0,11,0,636,226,PSOE : 191,VOX : 73,PP : 46,PODEMOS-IU : 41,C's : 39,614,294,PP : 119,PSOE-A : 109,VOX : 48,Cs : 14,PorA : 12,637,114,PSOE-A : 208,C's : 150,PP : 149,-,-,CIUDADANOS-PARTIDO DE LA CIUDADANIA,56,Tomate,9,-,0,8,Cerezo y Guindo,1,Castaño,3,60,33,7,0,100,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; reparación de vehículos de motor y motocicletas: 25,Sección I. Hostelería: 21,Sección C. Industria manufacturera: 21,"Sección A. Agricultura, ganadería, silvicultura y pesca: 16","Sección R. Actividades artísticas, recreativas y de entretenimiento: 4",379,1,8,1,10,9,1,4113,937,*,*,*,*,33,35,2,20.1,73,111,15,169,11,1,3,700965.2,596415.9,753.1,309.4,300,10037,735,516,50,580,130,3,1,16,6,3,https://guiadigital.iaph.es/municipio/2822/trevelez
Granada,18181,Turón,55.53,38205.02,699,"36.864, -3.058",1,103.4,232,140,92,171,61,54.2,6.5,32.8,-20.3,33,Reino Unido,60.6,32,26,1,3,0,0,0,0,0,0,0,0,0,0,1,146,0,8,0,194,60,PP : 58,VOX : 48,PSOE : 23,PODEMOS-IU : 2,C's : 2,177,69,PP : 60,VOX : 25,PSOE-A : 13,PorA : 4,Cs : 2,223,60,PP : 119,PSOE-A : 41,-,-,-,PARTIDO POPULAR,5,Tomate,2,Vallico,1,1215,Olivar aceituna de aceite,4,Almendro,1004,12,4,1,0,17,"Sección A. Agricultura, ganadería, silvicultura y pesca: 5",Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas: 3,Sección H. Transporte y almacenamiento: 3,Sección C. Industria manufacturera: 2,Sección F. Construcción: 1,146,1,0,7,3,2,1,49,23,0,0,0,0,6,9,3,12.9,25,16,2,39,5,0,0,482999.3,323522,1119.5,246.1,65,8453,291,693,46,242,13,2,0,0,1,1,https://guiadigital.iaph.es/municipio/2823/turon
Granada,18182,Ugíjar,66.9,50501.27,547,"36.961, -3.055",5,99.7,2550,1262,1288,2456,94,44.4,20.4,22.6,-5.9,210,Marruecos,43.3,109,139,26,36,5,2,1,1,1,0,0,3,1,1,2,946,0,19,0,1926,704,PSOE : 536,PP : 256,VOX : 232,C's : 91,PODEMOS-IU : 69,1915,864,PP : 441,PSOE-A : 377,VOX : 152,PorA : 19,Cs : 17,1985,454,PSOE-A : 1.114,PP : 322,VOX : 55,-,-,PARTIDO SOCIALISTA OBRERO ESPAÑOL,134,Tomate,35,Avena,8,2358,Olivar aceituna de aceite,325,Almendro,1564,165,67,8,5,245,"Sección A. Agricultura, ganadería, silvicultura y pesca: 82",Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas: 53,Sección F. Construcción: 26,Sección I. Hostelería: 17,Sección C. Industria manufacturera: 13,1170,3,41,3,39,22,2,4726,2566,0,0,0,0,146,136,23,26.9,300,479,35,744,239,36,11,2549090.3,1884094.2,719.4,289.7,944,8905,2370,2072,312,1637,216,23,2,0,8,1,https://guiadigital.iaph.es/municipio/2824/ugijar
Granada,18914,Valderrubio,5.53,11672.23,545,"37.234, -3.824",1,22.5,2059,1016,1043,2050,9,43.1,21.3,19.2,-5.2,22,Brasil,27.3,67,60,15,24,6,2,1,1,0,0,0,0,1,0,1,-,0,13,0,1660,405,PSOE : 604,PODEMOS-IU : 222,PP : 150,VOX : 140,C's : 75,1645,554,PSOE-A : 478,PP : 254,PorA : 137,VOX : 134,Cs : 27,1660,365,PSOE-A : 645,IU : 322,C's : 157,UCIN : 86,PP : 46,PARTIDO SOCIALISTA OBRERO ESPAÑOL,155,Espárrago,55,Cebada,5,275,Olivar aceituna de aceite,162,Olivar aceituna de aceite,104,73,37,8,5,123,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; reparación de vehículos de motor y motocicletas: 45,"Sección A. Agricultura, ganadería, silvicultura y pesca: 10",Sección F. Construcción: 10,Sección C. Industria manufacturera: 9,"Sección M. Actividades profesionales, científicas y técnicas: 8",-,0,2,0,40,23,0,0,0,0,0,0,0,80,64,0,20.7,511,491,19,980,258,59,16,1680630,1436227.6,680.7,364.4,869,10404,1652,228,322,1202,172,15,1,-,-,-,-
Granada,18907,Valle del Zalabí,108.6,67687.11,1002,"37.26, -3.099",4,57.5,2117,1076,1041,2058,59,46,18.7,25.3,-8.6,73,Marruecos,31.5,87,78,13,27,3,1,1,0,0,0,0,0,0,0,3,987,4,9,0,1762,404,PSOE : 638,PP : 315,VOX : 259,PODEMOS-IU : 67,C's : 60,1710,580,PP : 464,PSOE-A : 413,VOX : 182,PorA : 30,ADELANTE ANDALUCÍA-ANDALUCISTAS : 14,1783,282,PSOE-A : 802,PP : 531,C's : 134,-,-,PARTIDO SOCIALISTA OBRERO ESPAÑOL,706,Cebada,44,Cebada,433,2255,Almendro,141,Almendro,1775,124,39,14,2,179,"Sección A. Agricultura, ganadería, silvicultura y pesca: 52",Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas: 35,Sección C. Industria manufacturera: 25,Sección F. Construcción: 12,Sección N. Actividades administrativas y servicios auxiliares: 11,1396,3,21,4,36,22,2,6636,5558,0,0,0,0,63,62,7,19,306,349,43,612,28,48,9,1723594,1766288.4,776.7,251,907,10585,2119,2338,217,1696,228,17,0,0,41,3,https://guiadigital.iaph.es/municipio/2826/valle-del-zalabi
Granada,18183,Válor,58.52,38672.93,909,"36.996, -3.086",3,103.6,705,371,334,686,19,50.2,12.2,28.7,-0.7,83,Marruecos,43.4,61,51,2,10,5,0,0,0,0,0,0,1,0,0,3,292,0,5,0,623,243,PSOE : 158,PP : 76,VOX : 75,C's : 31,PODEMOS-IU : 26,593,254,PP : 144,PSOE-A : 110,VOX : 59,ADELANTE ANDALUCÍA-ANDALUCISTAS : 8,PorA : 8,6660,216,PSOE-A : 334,PP : 95,-,-,-,PARTIDO SOCIALISTA OBRERO ESPAÑOL,48,Calabaza y calabacín,5,Cebada,1,668,Olivar aceituna de aceite,134,Almendro,400,45,19,2,0,66,Sección F. Construcción: 15,Sección I. Hostelería: 10,"Sección A. Agricultura, ganadería, silvicultura y pesca: 9",Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas: 8,Sección C. Industria manufacturera: 5,433,2,7,7,15,8,1,1490,1097,*,*,*,*,29,38,7,23.9,22,43,4,61,1,8,9,870756.2,867203.3,1392,385.8,256,8359,1040,1185,183,783,73,12,0,0,2,13,https://guiadigital.iaph.es/municipio/2827/valor
Granada,18911,Vegas del Genil,14.14,23734.98,618,"37.172, -3.667",4,6.8,11678,5947,5731,11578,100,36,29.1,8.4,23.3,353,Bolivia,27.8,510,677,108,45,47,9,3,0,0,0,0,0,1,0,3,3469,2,171,0,7933,2469,VOX : 1.576,PSOE : 1.472,PP : 870,PODEMOS-IU : 665,C's : 519,8450,3675,PP : 1.936,VOX : 1.063,PSOE-A : 946,PorA : 316,Cs : 156,7898,3142,PSOE-A : 1.471,PP : 1.305,IU : 809,VOX : 448,C's : 403,PARTIDO SOCIALISTA OBRERO ESPAÑOL,375,Maíz,151,Avena,20,326,Olivar aceituna de aceite,311,Olivar aceituna de aceite,7,371,155,13,10,549,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; reparación de vehículos de motor y motocicletas: 116,Sección F. Construcción: 91,"Sección A. Agricultura, ganadería, silvicultura y pesca: 50",Sección H. Transporte y almacenamiento: 46,"Sección M. Actividades profesionales, científicas y técnicas: 32",5841,2,58,4,264,143,2,22188,17998,0,0,0,0,743,456,43,20.9,1349,1675,144,2867,611,16,2,5944491.5,5108224.6,497.7,257.3,5359,16293,6923,1105,1156,4498,611,148,5,0,5,0,https://guiadigital.iaph.es/municipio/2828/vegas-del-genil
Granada,18184,Vélez de Benaudalla,79.05,41286.23,175,"36.832, -3.516",2,48.7,2923,1475,1448,2698,225,44.9,17,19.9,-0.8,320,Rumanía,36.9,151,190,16,38,10,2,1,1,0,0,0,2,0,0,1,1032,0,50,0,2193,651,PSOE : 654,PP : 281,VOX : 232,PODEMOS-IU : 212,C's : 75,2261,922,PSOE-A : 483,PP : 428,VOX : 180,PorA : 125,ADELANTE ANDALUCÍA-ANDALUCISTAS : 31,2271,528,PSOE-A : 1.111,PP : 396,IU : 186,-,-,PARTIDO SOCIALISTA OBRERO ESPAÑOL,108,Tomate,58,-,0,568,Aguacate,81,Almendro,174,147,83,18,3,251,"Sección A. Agricultura, ganadería, silvicultura y pesca: 106",Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas: 40,Sección F. Construcción: 26,Sección C. Industria manufacturera: 12,Sección H. Transporte y almacenamiento: 9,1445,0,18,0,55,27,2,7861,3978,*,*,*,*,147,127,27,22.1,511,682,61,1132,290,20,1,2809409.2,2393482.7,832.2,532,1088,12053,3205,2241,507,1376,180,19,0,0,10,0,https://guiadigital.iaph.es/municipio/2829/velez-de-benaudalla
Granada,18185,Ventas de Huelma,42.41,35989.52,864,"37.068, -3.821",2,25,666,363,303,644,22,46.1,13.8,19.2,-5.4,36,Marruecos,27.8,56,36,3,8,2,1,1,0,0,0,0,0,0,0,2,273,0,3,0,545,111,PSOE : 148,VOX : 113,PP : 68,PODEMOS-IU : 58,C's : 18,543,171,PP : 136,PSOE-A : 118,VOX : 70,PorA : 23,ADELANTE ANDALUCÍA-ANDALUCISTAS : 10,538,109,PSOE-A : 341,PP : 56,-,-,-,PARTIDO SOCIALISTA OBRERO ESPAÑOL,1048,Cebada,24,Avena,436,1668,Olivar aceituna de aceite,602,Almendro,712,34,28,9,1,72,"Sección A. Agricultura, ganadería, silvicultura y pesca: 23",Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas: 16,Sección F. Construcción: 6,Sección H. Transporte y almacenamiento: 5,Sección I. Hostelería: 4,452,0,16,0,19,8,1,2102,860,0,0,0,0,36,25,4,20.2,115,370,27,458,55,6,2,718418.4,650042.8,961.6,358.2,265,11191,679,555,87,531,71,8,0,33,7,0,https://guiadigital.iaph.es/municipio/2830/ventas-de-huelma
Granada,18149,Villa de Otura,24.32,25230.07,779,"37.094, -3.635",1,10.7,7173,3622,3551,7068,105,41.8,21.5,15.5,6.3,296,Reino Unido,12.5,365,576,52,44,26,2,1,1,0,0,0,0,1,0,1,2410,3,126,0,5408,1482,PSOE : 1.062,PP : 918,VOX : 912,PODEMOS-IU : 456,C's : 368,5748,2046,PP : 1.664,PSOE-A : 760,VOX : 671,PorA : 283,Cs : 122,5449,1812,PSOE-A : 1.696,PP : 614,IU : 533,C's : 459,VOX : 255,PARTIDO SOCIALISTA OBRERO ESPAÑOL,333,Espárrago,10,Cebada,146,572,Olivar aceituna de aceite,210,Almendro,165,347,141,25,7,520,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; reparación de vehículos de motor y motocicletas: 116,Sección F. Construcción: 66,"Sección M. Actividades profesionales, científicas y técnicas: 52",Sección N. Actividades administrativas y servicios auxiliares: 47,Sección I. Hostelería: 35,4119,2,63,4,148,100,2,30611,14848,*,*,*,*,384,275,26,20.6,831,1236,122,1945,136,3,0,4857334.2,4172407.4,607.2,402.4,3360,21447,6277,1336,1781,3637,644,154,5,87,6,0,https://guiadigital.iaph.es/municipio/2795/villa-de-otura
Granada,18908,Villamena,20.17,21754.8,765,"36.991, -3.589",2,25.6,963,500,463,921,42,45.7,16.8,21,-8.5,54,Reino Unido,44.4,47,41,10,8,4,2,1,0,0,0,0,0,0,0,2,415,0,14,0,776,223,PSOE : 218,VOX : 106,PODEMOS-IU : 74,PP : 66,C's : 57,765,304,PP : 172,PSOE-A : 129,VOX : 64,PorA : 33,Cs : 20,793,196,PSOE-A : 339,I.P.V. : 193,PP : 26,-,-,PARTIDO SOCIALISTA OBRERO ESPAÑOL,63,Cebada,8,Cebada,19,843,Olivar aceituna de aceite,94,Almendro,465,36,19,8,0,63,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; reparación de vehículos de motor y motocicletas: 17,Sección F. Construcción: 8,Sección C. Industria manufacturera: 8,Sección I. Hostelería: 6,"Sección A. Agricultura, ganadería, silvicultura y pesca: 4",558,0,2,0,10,5,0,2609,1383,*,*,*,*,40,55,4,23.9,303,278,8,573,11,15,2,1042778.7,1039519.8,977.9,276.9,400,10672,836,1129,166,650,78,5,1,108,10,4,https://guiadigital.iaph.es/municipio/2831/villamena
Granada,18187,Villanueva de las Torres,66.84,55379.2,644,"37.557, -3.09",1,74.5,561,298,263,555,6,47.8,12.8,24.8,-19.7,9,Bélgica,22.2,48,30,2,11,2,0,0,0,0,0,0,0,0,0,1,265,0,1,0,510,160,PSOE : 219,VOX : 45,PP : 44,PODEMOS-IU : 24,C's : 9,478,203,PSOE-A : 139,PP : 81,VOX : 33,PorA : 11,ADELANTE ANDALUCÍA-ANDALUCISTAS : 4,506,92,PSOE-A : 221,IU : 184,PP : 6,-,-,PARTIDO SOCIALISTA OBRERO ESPAÑOL,230,Pepino,4,Avena,89,643,Olivar aceituna de aceite,270,Almendro,188,20,18,2,1,41,"Sección A. Agricultura, ganadería, silvicultura y pesca: 19",Sección I. Hostelería: 7,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas: 5,Sección F. Construcción: 3,Sección C. Industria manufacturera: 2,391,0,2,0,6,6,1,1286,642,*,*,*,*,33,47,1,35.9,107,148,12,243,4,21,8,905903.3,858614.2,1268.3,332.2,224,6357,748,284,49,661,29,0,1,0,18,0,https://guiadigital.iaph.es/municipio/2832/villanueva-de-las-torres
Granada,18188,Villanueva Mesía,11.18,17692.56,495,"37.215, -4.012",1,41.3,2038,998,1040,1957,81,44.1,18.8,19.5,-4.6,45,Marruecos,13.3,49,48,13,17,5,2,1,1,0,0,0,3,1,0,1,808,0,15,0,1646,422,PSOE : 592,PP : 239,VOX : 170,PODEMOS-IU : 107,C's : 58,1674,580,PSOE-A : 463,PP : 409,VOX : 91,PorA : 50,ADELANTE ANDALUCÍA-ANDALUCISTAS : 23,1646,352,PSOE-A : 873,PP : 395,-,-,-,PARTIDO SOCIALISTA OBRERO ESPAÑOL,212,Espárrago,38,Espárrago,112,707,Olivar aceituna de aceite,139,Olivar aceituna de aceite,557,83,65,12,3,163,"Sección A. Agricultura, ganadería, silvicultura y pesca: 40",Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas: 38,Sección F. Construcción: 29,Sección C. Industria manufacturera: 11,Sección I. Hostelería: 8,1207,1,31,1,29,15,2,5912,3234,0,0,0,0,55,57,3,16.7,755,1323,272,1806,91,54,20,2241353.8,1816686.3,888.4,389.5,911,8485,1514,489,278,917,166,11,1,3,8,1,https://guiadigital.iaph.es/municipio/2833/villanueva-mesia
Granada,18189,Víznar,12.99,22396.01,1079,"37.231, -3.554",1,9.1,1000,523,477,965,35,42.6,20.3,15.9,10.3,45,Nicaragua,22.2,48,41,2,10,1,1,1,0,0,0,0,0,0,0,1,355,0,12,0,785,187,PSOE : 170,PODEMOS-IU : 126,PP : 116,VOX : 103,C's : 46,774,288,PP : 184,PSOE-A : 108,PorA : 80,VOX : 63,ADELANTE ANDALUCÍA-ANDALUCISTAS : 32,7776,209,IU : 286,PSOE-A : 142,PP : 121,-,-,IU-PARA LA GENTE,8,Tomate,1,Cebada,6,191,Olivar aceituna de aceite,40,Olivar aceituna de aceite,135,19,21,4,2,46,Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas; reparación de vehículos de motor y motocicletas: 13,Sección C. Industria manufacturera: 8,Sección F. Construcción: 5,Sección I. Hostelería: 4,Sección H. Transporte y almacenamiento: 3,625,1,5,1,13,7,0,1921,1488,0,0,0,0,43,35,8,17.4,121,174,13,282,14,0,0,922174.8,782331.2,789.4,366.7,430,18757,867,440,210,571,54,7,0,107,5,0,https://guiadigital.iaph.es/municipio/2834/viznar
Granada,18192,Zafarraya,57.83,33632.66,893,"36.974, -4.142",2,63,2096,1096,1000,2056,40,42.8,21.8,18.7,-3.3,513,Marruecos,92.6,138,141,23,32,3,2,1,1,0,0,0,2,1,0,1,867,0,27,0,1462,337,PSOE : 507,VOX : 228,PP : 180,PODEMOS-IU : 120,C's : 57,1416,431,PSOE-A : 390,PP : 285,VOX : 164,PorA : 75,Cs : 17,1472,309,PSOE-A : 720,PP : 309,ADELANTE : 89,-,-,PARTIDO SOCIALISTA OBRERO ESPAÑOL,668,Coliflor,175,Cebada,28,220,Almendro,24,Almendro,166,232,84,7,3,326,"Sección A. Agricultura, ganadería, silvicultura y pesca: 206",Sección G. Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas: 48,Sección I. Hostelería: 11,Sección C. Industria manufacturera: 10,Sección F. Construcción: 8,1473,1,72,1,35,15,2,7555,3125,*,*,*,*,57,43,45,14.1,1104,2079,237,2946,1503,48,30,2273852.3,1652783.1,817,433.8,1163,9557,1609,1435,244,1140,161,14,0,33,12,1,https://guiadigital.iaph.es/municipio/2835/zafarraya
